Data Saved Successfully
Date and Time: 2018_06_01__10_27_23
Name: 
Description: 
Substance: air
Sample ID: 0
Preamp Sensitivity: 100.000000
Incident Angle: 90.000000
Incident Power: 1.000000
Wavelength: 405.000000
Temperature: 300.000000
Pressure: 1.013000
92.000000	0.000035
91.750000	0.000105
91.500000	0.000336
91.250000	0.001133
91.000000	0.002806
90.750000	0.005211
90.500000	0.006485
90.250000	0.006987
90.000000	0.007227
89.750000	0.007370
89.500000	0.007399
89.250000	0.007403
89.000000	0.007293
88.750000	0.006255
88.500000	0.002364
88.250000	0.000448
88.000000	0.000087
