Data Saved Successfully
Date and Time: 2018_09_21__13_18_01
Name: Power measurement
Description: no cell or lens, slit at 0.5; using log scale, long time constant; 500 ms wait time, 50 avgs, using median instead of mean; rate uses updated calibration and deadtime correction
Substance: vacuum
Sample ID: -1
Preamp Sensitivity: 100.000000
Incident Angle: 90.000000
Incident Power: -1.000000
Wavelength: 175.000000
Temperature: 300.000000
Pressure: 1.013000
99.000000	376964.063796	15285.425571
97.000000	377032.676027	14162.842177
95.000000	373446.395875	12557.147653
93.000000	374959.072828	13349.212171
91.000000	377517.476854	14451.254714
89.000000	377588.272627	13654.382023
87.000000	376893.385516	13975.667398
85.000000	375304.566595	13183.754595
83.000000	376617.036494	13369.044649
81.000000	375234.200650	15827.245836
79.000000	379745.581012	14781.390994
77.000000	377448.776054	12570.506081
75.000000	377240.668446	17887.590537
73.000000	375926.016909	12977.635077
71.000000	377934.114018	13207.741518
69.000000	378213.519145	16128.812269
67.000000	376964.063796	12139.363530
65.000000	379607.377846	12294.532278
63.000000	378213.519145	16029.034897
61.000000	376270.329895	14841.181665
59.000000	375372.875620	12391.071741
57.000000	378839.805126	14734.625026
55.000000	377796.572746	13630.210443
53.000000	374613.898305	15088.816994
51.000000	377240.668446	13340.353081
49.000000	373926.567931	16059.697557
47.000000	377240.668446	16709.401371
45.000000	382969.918141	14160.796439
43.000000	370437.347885	13586.464573
41.000000	373994.625211	14817.684113
39.000000	380794.217156	14335.292212
37.000000	374339.227000	13963.486263
35.000000	381214.485320	14779.403701
33.000000	374269.042725	11782.889310
