Data Saved Successfully
Date and Time: 2018_08_24__09_50_14
Name: Power measurement
Description: doing measurements of M17 turn, centered; using log scale, long time constant; slit width 0.56, 500 ms wait time, 50 avgs, using median instead of mean; rate uses updated calibration and deadtime correction
Substance: vacuum
Sample ID: -1
Preamp Sensitivity: 100.000000
Incident Angle: 90.000000
Incident Power: -1.000000
Wavelength: 175.000000
Temperature: 300.000000
Pressure: 1.013000
95.000000	6463.330691
94.750000	6965.337048
94.500000	7765.176862
94.250000	8309.662658
94.000000	9691.563712
93.750000	10657.630505
93.500000	12900.761287
93.250000	46468.216638
93.000000	119118.582021
92.750000	199799.047880
92.500000	284300.901195
92.250000	380093.406288
92.000000	467486.619538
91.750000	570676.994891
91.500000	659929.007677
91.250000	762835.430978
91.000000	854326.164890
90.750000	909694.125485
90.500000	981858.843233
90.250000	1025454.946585
90.000000	1007663.398338
89.750000	1028123.031450
89.500000	958364.103496
89.250000	883713.213094
89.000000	804087.357906
88.750000	705591.460896
88.500000	612514.635224
88.250000	528416.076183
88.000000	444085.817415
87.750000	352696.319698
87.500000	280047.276614
87.250000	199652.372337
87.000000	117696.467755
86.750000	56281.853599
86.500000	12905.595192
86.250000	7573.854541
86.000000	6787.491648
85.750000	6290.128015
85.500000	5727.278273
85.250000	5214.018811
85.000000	4722.283600
